id,lat_down,lat_up,lng_left,lng_right
111,26.3744107,26.3789594,106.7848516,106.7894003
112,26.3744107,26.3789594,106.7894003,106.793949
113,26.3744107,26.3789594,106.793949,106.7984977
114,26.3744107,26.3789594,106.7984977,106.8030464
115,26.3744107,26.3789594,106.8030464,106.8075951
116,26.3744107,26.3789594,106.8075951,106.8121438
117,26.3744107,26.3789594,106.8121438,106.8166925
118,26.3744107,26.3789594,106.8166925,106.8212412
119,26.3744107,26.3789594,106.8212412,106.8257899
120,26.3744107,26.3789594,106.8257899,106.8303386
121,26.3744107,26.3789594,106.8303386,106.8348873
122,26.3744107,26.3789594,106.8348873,106.839436
123,26.3744107,26.3789594,106.839436,106.8439847
124,26.3744107,26.3789594,106.8439847,106.8485334
125,26.3789594,26.3835081,106.566514,106.5710627
126,26.3789594,26.3835081,106.5710627,106.5756114
127,26.3789594,26.3835081,106.5756114,106.5801601
128,26.3789594,26.3835081,106.5801601,106.5847088
129,26.3789594,26.3835081,106.5847088,106.5892575
130,26.3789594,26.3835081,106.5892575,106.5938062
131,26.3789594,26.3835081,106.5938062,106.5983549
132,26.3789594,26.3835081,106.5983549,106.6029036
133,26.3789594,26.3835081,106.6029036,106.6074523
134,26.3789594,26.3835081,106.6074523,106.612001
135,26.3789594,26.3835081,106.612001,106.6165497
136,26.3789594,26.3835081,106.6165497,106.6210984
137,26.3789594,26.3835081,106.6210984,106.6256471
138,26.3789594,26.3835081,106.6256471,106.6301958
139,26.3789594,26.3835081,106.6301958,106.6347445
140,26.3789594,26.3835081,106.6347445,106.6392932
141,26.3789594,26.3835081,106.6392932,106.6438419
142,26.3789594,26.3835081,106.6438419,106.6483906
143,26.3789594,26.3835081,106.6483906,106.6529393
144,26.3789594,26.3835081,106.6529393,106.657488
145,26.3789594,26.3835081,106.657488,106.6620367
146,26.3789594,26.3835081,106.6620367,106.6665854
147,26.3789594,26.3835081,106.6665854,106.6711341
148,26.3789594,26.3835081,106.6711341,106.6756828
149,26.3789594,26.3835081,106.6756828,106.6802315
150,26.3789594,26.3835081,106.6802315,106.6847802
151,26.3789594,26.3835081,106.6847802,106.6893289
152,26.3789594,26.3835081,106.6893289,106.6938776
153,26.3789594,26.3835081,106.6938776,106.6984263
154,26.3789594,26.3835081,106.6984263,106.702975
155,26.3789594,26.3835081,106.702975,106.7075237
156,26.3789594,26.3835081,106.7075237,106.7120724
157,26.3789594,26.3835081,106.7120724,106.7166211
158,26.3789594,26.3835081,106.7166211,106.7211698
159,26.3789594,26.3835081,106.7211698,106.7257185
160,26.3789594,26.3835081,106.7257185,106.7302672
161,26.3789594,26.3835081,106.7302672,106.7348159
162,26.3789594,26.3835081,106.7348159,106.7393646
163,26.3789594,26.3835081,106.7393646,106.7439133
164,26.3789594,26.3835081,106.7439133,106.748462
165,26.3789594,26.3835081,106.748462,106.7530107
166,26.3789594,26.3835081,106.7530107,106.7575594
167,26.3789594,26.3835081,106.7575594,106.7621081
168,26.3789594,26.3835081,106.7621081,106.7666568
169,26.3789594,26.3835081,106.7666568,106.7712055
170,26.3789594,26.3835081,106.7712055,106.7757542
171,26.3789594,26.3835081,106.7757542,106.7803029
172,26.3789594,26.3835081,106.7803029,106.7848516
173,26.3789594,26.3835081,106.7848516,106.7894003
174,26.3789594,26.3835081,106.7894003,106.793949
175,26.3789594,26.3835081,106.793949,106.7984977
176,26.3789594,26.3835081,106.7984977,106.8030464
177,26.3789594,26.3835081,106.8030464,106.8075951
178,26.3789594,26.3835081,106.8075951,106.8121438
179,26.3789594,26.3835081,106.8121438,106.8166925
180,26.3789594,26.3835081,106.8166925,106.8212412
181,26.3789594,26.3835081,106.8212412,106.8257899
182,26.3789594,26.3835081,106.8257899,106.8303386
183,26.3789594,26.3835081,106.8303386,106.8348873
184,26.3789594,26.3835081,106.8348873,106.839436
185,26.3789594,26.3835081,106.839436,106.8439847
186,26.3789594,26.3835081,106.8439847,106.8485334
187,26.3835081,26.38805681,106.566514,106.5710627
188,26.3835081,26.38805681,106.5710627,106.5756114
189,26.3835081,26.38805681,106.5756114,106.5801601
190,26.3835081,26.38805681,106.5801601,106.5847088
191,26.3835081,26.38805681,106.5847088,106.5892575
192,26.3835081,26.38805681,106.5892575,106.5938062
193,26.3835081,26.38805681,106.5938062,106.5983549
194,26.3835081,26.38805681,106.5983549,106.6029036
195,26.3835081,26.38805681,106.6029036,106.6074523
196,26.3835081,26.38805681,106.6074523,106.612001
197,26.3835081,26.38805681,106.612001,106.6165497
198,26.3835081,26.38805681,106.6165497,106.6210984
199,26.3835081,26.38805681,106.6210984,106.6256471
200,26.3835081,26.38805681,106.6256471,106.6301958
201,26.3835081,26.38805681,106.6301958,106.6347445
202,26.3835081,26.38805681,106.6347445,106.6392932
203,26.3835081,26.38805681,106.6392932,106.6438419
204,26.3835081,26.38805681,106.6438419,106.6483906
205,26.3835081,26.38805681,106.6483906,106.6529393
206,26.3835081,26.38805681,106.6529393,106.657488
207,26.3835081,26.38805681,106.657488,106.6620367
208,26.3835081,26.38805681,106.6620367,106.6665854
209,26.3835081,26.38805681,106.6665854,106.6711341
210,26.3835081,26.38805681,106.6711341,106.6756828
211,26.3835081,26.38805681,106.6756828,106.6802315
212,26.3835081,26.38805681,106.6802315,106.6847802
213,26.3835081,26.38805681,106.6847802,106.6893289
214,26.3835081,26.38805681,106.6893289,106.6938776
215,26.3835081,26.38805681,106.6938776,106.6984263
216,26.3835081,26.38805681,106.6984263,106.702975
217,26.3835081,26.38805681,106.702975,106.7075237
218,26.3835081,26.38805681,106.7075237,106.7120724
219,26.3835081,26.38805681,106.7120724,106.7166211
220,26.3835081,26.38805681,106.7166211,106.7211698
221,26.3835081,26.38805681,106.7211698,106.7257185
222,26.3835081,26.38805681,106.7257185,106.7302672
223,26.3835081,26.38805681,106.7302672,106.7348159
224,26.3835081,26.38805681,106.7348159,106.7393646
225,26.3835081,26.38805681,106.7393646,106.7439133
226,26.3835081,26.38805681,106.7439133,106.748462
227,26.3835081,26.38805681,106.748462,106.7530107
228,26.3835081,26.38805681,106.7530107,106.7575594
229,26.3835081,26.38805681,106.7575594,106.7621081
230,26.3835081,26.38805681,106.7621081,106.7666568
231,26.3835081,26.38805681,106.7666568,106.7712055
232,26.3835081,26.38805681,106.7712055,106.7757542
233,26.3835081,26.38805681,106.7757542,106.7803029
234,26.3835081,26.38805681,106.7803029,106.7848516
235,26.3835081,26.38805681,106.7848516,106.7894003
236,26.3835081,26.38805681,106.7894003,106.793949
237,26.3835081,26.38805681,106.793949,106.7984977
238,26.3835081,26.38805681,106.7984977,106.8030464
239,26.3835081,26.38805681,106.8030464,106.8075951
240,26.3835081,26.38805681,106.8075951,106.8121438
241,26.3835081,26.38805681,106.8121438,106.8166925
242,26.3835081,26.38805681,106.8166925,106.8212412
243,26.3835081,26.38805681,106.8212412,106.8257899
244,26.3835081,26.38805681,106.8257899,106.8303386
245,26.3835081,26.38805681,106.8303386,106.8348873
246,26.3835081,26.38805681,106.8348873,106.839436
247,26.3835081,26.38805681,106.839436,106.8439847
248,26.3835081,26.38805681,106.8439847,106.8485334
249,26.38805681,26.39260551,106.566514,106.5710627
250,26.38805681,26.39260551,106.5710627,106.5756114
251,26.38805681,26.39260551,106.5756114,106.5801601
252,26.38805681,26.39260551,106.5801601,106.5847088
253,26.38805681,26.39260551,106.5847088,106.5892575
254,26.38805681,26.39260551,106.5892575,106.5938062
255,26.38805681,26.39260551,106.5938062,106.5983549
256,26.38805681,26.39260551,106.5983549,106.6029036
257,26.38805681,26.39260551,106.6029036,106.6074523
258,26.38805681,26.39260551,106.6074523,106.612001
259,26.38805681,26.39260551,106.612001,106.6165497
260,26.38805681,26.39260551,106.6165497,106.6210984
261,26.38805681,26.39260551,106.6210984,106.6256471
262,26.38805681,26.39260551,106.6256471,106.6301958
263,26.38805681,26.39260551,106.6301958,106.6347445
264,26.38805681,26.39260551,106.6347445,106.6392932
265,26.38805681,26.39260551,106.6392932,106.6438419
266,26.38805681,26.39260551,106.6438419,106.6483906
267,26.38805681,26.39260551,106.6483906,106.6529393
268,26.38805681,26.39260551,106.6529393,106.657488
269,26.38805681,26.39260551,106.657488,106.6620367
270,26.38805681,26.39260551,106.6620367,106.6665854
271,26.38805681,26.39260551,106.6665854,106.6711341
272,26.38805681,26.39260551,106.6711341,106.6756828
273,26.38805681,26.39260551,106.6756828,106.6802315
274,26.38805681,26.39260551,106.6802315,106.6847802
275,26.38805681,26.39260551,106.6847802,106.6893289
276,26.38805681,26.39260551,106.6893289,106.6938776
277,26.38805681,26.39260551,106.6938776,106.6984263
278,26.38805681,26.39260551,106.6984263,106.702975
279,26.38805681,26.39260551,106.702975,106.7075237
280,26.38805681,26.39260551,106.7075237,106.7120724
281,26.38805681,26.39260551,106.7120724,106.7166211
282,26.38805681,26.39260551,106.7166211,106.7211698
283,26.38805681,26.39260551,106.7211698,106.7257185
284,26.38805681,26.39260551,106.7257185,106.7302672
285,26.38805681,26.39260551,106.7302672,106.7348159
286,26.38805681,26.39260551,106.7348159,106.7393646
287,26.38805681,26.39260551,106.7393646,106.7439133
288,26.38805681,26.39260551,106.7439133,106.748462
289,26.38805681,26.39260551,106.748462,106.7530107
290,26.38805681,26.39260551,106.7530107,106.7575594
291,26.38805681,26.39260551,106.7575594,106.7621081
292,26.38805681,26.39260551,106.7621081,106.7666568
293,26.38805681,26.39260551,106.7666568,106.7712055
294,26.38805681,26.39260551,106.7712055,106.7757542
295,26.38805681,26.39260551,106.7757542,106.7803029
296,26.38805681,26.39260551,106.7803029,106.7848516
297,26.38805681,26.39260551,106.7848516,106.7894003
298,26.38805681,26.39260551,106.7894003,106.793949
299,26.38805681,26.39260551,106.793949,106.7984977
300,26.38805681,26.39260551,106.7984977,106.8030464
301,26.38805681,26.39260551,106.8030464,106.8075951
302,26.38805681,26.39260551,106.8075951,106.8121438
303,26.38805681,26.39260551,106.8121438,106.8166925
304,26.38805681,26.39260551,106.8166925,106.8212412
305,26.38805681,26.39260551,106.8212412,106.8257899
306,26.38805681,26.39260551,106.8257899,106.8303386
307,26.38805681,26.39260551,106.8303386,106.8348873
308,26.38805681,26.39260551,106.8348873,106.839436
309,26.38805681,26.39260551,106.839436,106.8439847
310,26.38805681,26.39260551,106.8439847,106.8485334
311,26.39260551,26.39715421,106.566514,106.5710627
312,26.39260551,26.39715421,106.5710627,106.5756114
313,26.39260551,26.39715421,106.5756114,106.5801601
314,26.39260551,26.39715421,106.5801601,106.5847088
315,26.39260551,26.39715421,106.5847088,106.5892575
316,26.39260551,26.39715421,106.5892575,106.5938062
317,26.39260551,26.39715421,106.5938062,106.5983549
318,26.39260551,26.39715421,106.5983549,106.6029036
319,26.39260551,26.39715421,106.6029036,106.6074523
320,26.39260551,26.39715421,106.6074523,106.612001
321,26.39260551,26.39715421,106.612001,106.6165497
322,26.39260551,26.39715421,106.6165497,106.6210984
323,26.39260551,26.39715421,106.6210984,106.6256471
324,26.39260551,26.39715421,106.6256471,106.6301958
325,26.39260551,26.39715421,106.6301958,106.6347445
326,26.39260551,26.39715421,106.6347445,106.6392932
327,26.39260551,26.39715421,106.6392932,106.6438419
328,26.39260551,26.39715421,106.6438419,106.6483906
329,26.39260551,26.39715421,106.6483906,106.6529393
330,26.39260551,26.39715421,106.6529393,106.657488
331,26.39260551,26.39715421,106.657488,106.6620367
332,26.39260551,26.39715421,106.6620367,106.6665854
333,26.39260551,26.39715421,106.6665854,106.6711341
334,26.39260551,26.39715421,106.6711341,106.6756828
335,26.39260551,26.39715421,106.6756828,106.6802315
336,26.39260551,26.39715421,106.6802315,106.6847802
337,26.39260551,26.39715421,106.6847802,106.6893289
338,26.39260551,26.39715421,106.6893289,106.6938776
339,26.39260551,26.39715421,106.6938776,106.6984263
340,26.39260551,26.39715421,106.6984263,106.702975
341,26.39260551,26.39715421,106.702975,106.7075237
342,26.39260551,26.39715421,106.7075237,106.7120724
343,26.39260551,26.39715421,106.7120724,106.7166211
344,26.39260551,26.39715421,106.7166211,106.7211698
345,26.39260551,26.39715421,106.7211698,106.7257185
346,26.39260551,26.39715421,106.7257185,106.7302672
347,26.39260551,26.39715421,106.7302672,106.7348159
348,26.39260551,26.39715421,106.7348159,106.7393646
349,26.39260551,26.39715421,106.7393646,106.7439133
350,26.39260551,26.39715421,106.7439133,106.748462
351,26.39260551,26.39715421,106.748462,106.7530107
352,26.39260551,26.39715421,106.7530107,106.7575594
353,26.39260551,26.39715421,106.7575594,106.7621081
354,26.39260551,26.39715421,106.7621081,106.7666568
355,26.39260551,26.39715421,106.7666568,106.7712055
356,26.39260551,26.39715421,106.7712055,106.7757542
357,26.39260551,26.39715421,106.7757542,106.7803029
358,26.39260551,26.39715421,106.7803029,106.7848516
359,26.39260551,26.39715421,106.7848516,106.7894003
360,26.39260551,26.39715421,106.7894003,106.793949
361,26.39260551,26.39715421,106.793949,106.7984977
362,26.39260551,26.39715421,106.7984977,106.8030464
363,26.39260551,26.39715421,106.8030464,106.8075951
364,26.39260551,26.39715421,106.8075951,106.8121438
365,26.39260551,26.39715421,106.8121438,106.8166925
366,26.39260551,26.39715421,106.8166925,106.8212412
367,26.39260551,26.39715421,106.8212412,106.8257899
368,26.39260551,26.39715421,106.8257899,106.8303386
369,26.39260551,26.39715421,106.8303386,106.8348873
370,26.39260551,26.39715421,106.8348873,106.839436
371,26.39260551,26.39715421,106.839436,106.8439847
372,26.39260551,26.39715421,106.8439847,106.8485334
373,26.39715421,26.40170291,106.566514,106.5710627
374,26.39715421,26.40170291,106.5710627,106.5756114
375,26.39715421,26.40170291,106.5756114,106.5801601
376,26.39715421,26.40170291,106.5801601,106.5847088
377,26.39715421,26.40170291,106.5847088,106.5892575
378,26.39715421,26.40170291,106.5892575,106.5938062
379,26.39715421,26.40170291,106.5938062,106.5983549
380,26.39715421,26.40170291,106.5983549,106.6029036
381,26.39715421,26.40170291,106.6029036,106.6074523
382,26.39715421,26.40170291,106.6074523,106.612001
383,26.39715421,26.40170291,106.612001,106.6165497
384,26.39715421,26.40170291,106.6165497,106.6210984
385,26.39715421,26.40170291,106.6210984,106.6256471
386,26.39715421,26.40170291,106.6256471,106.6301958
387,26.39715421,26.40170291,106.6301958,106.6347445
388,26.39715421,26.40170291,106.6347445,106.6392932
389,26.39715421,26.40170291,106.6392932,106.6438419
390,26.39715421,26.40170291,106.6438419,106.6483906
391,26.39715421,26.40170291,106.6483906,106.6529393
392,26.39715421,26.40170291,106.6529393,106.657488
393,26.39715421,26.40170291,106.657488,106.6620367
394,26.39715421,26.40170291,106.6620367,106.6665854
395,26.39715421,26.40170291,106.6665854,106.6711341
396,26.39715421,26.40170291,106.6711341,106.6756828
397,26.39715421,26.40170291,106.6756828,106.6802315
398,26.39715421,26.40170291,106.6802315,106.6847802
399,26.39715421,26.40170291,106.6847802,106.6893289
400,26.39715421,26.40170291,106.6893289,106.6938776
401,26.39715421,26.40170291,106.6938776,106.6984263
402,26.39715421,26.40170291,106.6984263,106.702975
403,26.39715421,26.40170291,106.702975,106.7075237
404,26.39715421,26.40170291,106.7075237,106.7120724
405,26.39715421,26.40170291,106.7120724,106.7166211
406,26.39715421,26.40170291,106.7166211,106.7211698
407,26.39715421,26.40170291,106.7211698,106.7257185
408,26.39715421,26.40170291,106.7257185,106.7302672
409,26.39715421,26.40170291,106.7302672,106.7348159
410,26.39715421,26.40170291,106.7348159,106.7393646
411,26.39715421,26.40170291,106.7393646,106.7439133
412,26.39715421,26.40170291,106.7439133,106.748462
413,26.39715421,26.40170291,106.748462,106.7530107
414,26.39715421,26.40170291,106.7530107,106.7575594
415,26.39715421,26.40170291,106.7575594,106.7621081
416,26.39715421,26.40170291,106.7621081,106.7666568
417,26.39715421,26.40170291,106.7666568,106.7712055
418,26.39715421,26.40170291,106.7712055,106.7757542
419,26.39715421,26.40170291,106.7757542,106.7803029
420,26.39715421,26.40170291,106.7803029,106.7848516
421,26.39715421,26.40170291,106.7848516,106.7894003
422,26.39715421,26.40170291,106.7894003,106.793949
423,26.39715421,26.40170291,106.793949,106.7984977
424,26.39715421,26.40170291,106.7984977,106.8030464
425,26.39715421,26.40170291,106.8030464,106.8075951
426,26.39715421,26.40170291,106.8075951,106.8121438
427,26.39715421,26.40170291,106.8121438,106.8166925
428,26.39715421,26.40170291,106.8166925,106.8212412
429,26.39715421,26.40170291,106.8212412,106.8257899
430,26.39715421,26.40170291,106.8257899,106.8303386
431,26.39715421,26.40170291,106.8303386,106.8348873
432,26.39715421,26.40170291,106.8348873,106.839436
433,26.39715421,26.40170291,106.839436,106.8439847
434,26.39715421,26.40170291,106.8439847,106.8485334
435,26.40170291,26.40625161,106.566514,106.5710627
436,26.40170291,26.40625161,106.5710627,106.5756114
437,26.40170291,26.40625161,106.5756114,106.5801601
438,26.40170291,26.40625161,106.5801601,106.5847088
439,26.40170291,26.40625161,106.5847088,106.5892575
440,26.40170291,26.40625161,106.5892575,106.5938062
441,26.40170291,26.40625161,106.5938062,106.5983549
442,26.40170291,26.40625161,106.5983549,106.6029036
443,26.40170291,26.40625161,106.6029036,106.6074523
444,26.40170291,26.40625161,106.6074523,106.612001
445,26.40170291,26.40625161,106.612001,106.6165497
446,26.40170291,26.40625161,106.6165497,106.6210984
447,26.40170291,26.40625161,106.6210984,106.6256471
448,26.40170291,26.40625161,106.6256471,106.6301958
449,26.40170291,26.40625161,106.6301958,106.6347445
450,26.40170291,26.40625161,106.6347445,106.6392932
451,26.40170291,26.40625161,106.6392932,106.6438419
452,26.40170291,26.40625161,106.6438419,106.6483906
453,26.40170291,26.40625161,106.6483906,106.6529393
454,26.40170291,26.40625161,106.6529393,106.657488
455,26.40170291,26.40625161,106.657488,106.6620367
456,26.40170291,26.40625161,106.6620367,106.6665854
457,26.40170291,26.40625161,106.6665854,106.6711341
458,26.40170291,26.40625161,106.6711341,106.6756828
459,26.40170291,26.40625161,106.6756828,106.6802315
460,26.40170291,26.40625161,106.6802315,106.6847802
461,26.40170291,26.40625161,106.6847802,106.6893289
462,26.40170291,26.40625161,106.6893289,106.6938776
463,26.40170291,26.40625161,106.6938776,106.6984263
464,26.40170291,26.40625161,106.6984263,106.702975
465,26.40170291,26.40625161,106.702975,106.7075237
466,26.40170291,26.40625161,106.7075237,106.7120724
467,26.40170291,26.40625161,106.7120724,106.7166211
468,26.40170291,26.40625161,106.7166211,106.7211698
469,26.40170291,26.40625161,106.7211698,106.7257185
470,26.40170291,26.40625161,106.7257185,106.7302672
471,26.40170291,26.40625161,106.7302672,106.7348159
472,26.40170291,26.40625161,106.7348159,106.7393646
473,26.40170291,26.40625161,106.7393646,106.7439133
474,26.40170291,26.40625161,106.7439133,106.748462
475,26.40170291,26.40625161,106.748462,106.7530107
476,26.40170291,26.40625161,106.7530107,106.7575594
477,26.40170291,26.40625161,106.7575594,106.7621081
478,26.40170291,26.40625161,106.7621081,106.7666568
479,26.40170291,26.40625161,106.7666568,106.7712055
480,26.40170291,26.40625161,106.7712055,106.7757542
481,26.40170291,26.40625161,106.7757542,106.7803029
482,26.40170291,26.40625161,106.7803029,106.7848516
483,26.40170291,26.40625161,106.7848516,106.7894003
484,26.40170291,26.40625161,106.7894003,106.793949
485,26.40170291,26.40625161,106.793949,106.7984977
486,26.40170291,26.40625161,106.7984977,106.8030464
487,26.40170291,26.40625161,106.8030464,106.8075951
488,26.40170291,26.40625161,106.8075951,106.8121438
489,26.40170291,26.40625161,106.8121438,106.8166925
490,26.40170291,26.40625161,106.8166925,106.8212412
491,26.40170291,26.40625161,106.8212412,106.8257899
492,26.40170291,26.40625161,106.8257899,106.8303386
493,26.40170291,26.40625161,106.8303386,106.8348873
494,26.40170291,26.40625161,106.8348873,106.839436
495,26.40170291,26.40625161,106.839436,106.8439847
496,26.40170291,26.40625161,106.8439847,106.8485334
497,26.40625161,26.41080031,106.566514,106.5710627
498,26.40625161,26.41080031,106.5710627,106.5756114
499,26.40625161,26.41080031,106.5756114,106.5801601
500,26.40625161,26.41080031,106.5801601,106.5847088
501,26.40625161,26.41080031,106.5847088,106.5892575
502,26.40625161,26.41080031,106.5892575,106.5938062
503,26.40625161,26.41080031,106.5938062,106.5983549
504,26.40625161,26.41080031,106.5983549,106.6029036
505,26.40625161,26.41080031,106.6029036,106.6074523
506,26.40625161,26.41080031,106.6074523,106.612001
507,26.40625161,26.41080031,106.612001,106.6165497
508,26.40625161,26.41080031,106.6165497,106.6210984
509,26.40625161,26.41080031,106.6210984,106.6256471
510,26.40625161,26.41080031,106.6256471,106.6301958
511,26.40625161,26.41080031,106.6301958,106.6347445
512,26.40625161,26.41080031,106.6347445,106.6392932
513,26.40625161,26.41080031,106.6392932,106.6438419
514,26.40625161,26.41080031,106.6438419,106.6483906
515,26.40625161,26.41080031,106.6483906,106.6529393
516,26.40625161,26.41080031,106.6529393,106.657488
517,26.40625161,26.41080031,106.657488,106.6620367
518,26.40625161,26.41080031,106.6620367,106.6665854
519,26.40625161,26.41080031,106.6665854,106.6711341
520,26.40625161,26.41080031,106.6711341,106.6756828
521,26.40625161,26.41080031,106.6756828,106.6802315
522,26.40625161,26.41080031,106.6802315,106.6847802
523,26.40625161,26.41080031,106.6847802,106.6893289
524,26.40625161,26.41080031,106.6893289,106.6938776
525,26.40625161,26.41080031,106.6938776,106.6984263
526,26.40625161,26.41080031,106.6984263,106.702975
527,26.40625161,26.41080031,106.702975,106.7075237
528,26.40625161,26.41080031,106.7075237,106.7120724
529,26.40625161,26.41080031,106.7120724,106.7166211
530,26.40625161,26.41080031,106.7166211,106.7211698
531,26.40625161,26.41080031,106.7211698,106.7257185
532,26.40625161,26.41080031,106.7257185,106.7302672
533,26.40625161,26.41080031,106.7302672,106.7348159
534,26.40625161,26.41080031,106.7348159,106.7393646
535,26.40625161,26.41080031,106.7393646,106.7439133
536,26.40625161,26.41080031,106.7439133,106.748462
537,26.40625161,26.41080031,106.748462,106.7530107
538,26.40625161,26.41080031,106.7530107,106.7575594
539,26.40625161,26.41080031,106.7575594,106.7621081
540,26.40625161,26.41080031,106.7621081,106.7666568
541,26.40625161,26.41080031,106.7666568,106.7712055
542,26.40625161,26.41080031,106.7712055,106.7757542
