,stime,uid,etime,lat,lng,stated,grid
50,2016-09-05 16:45:30,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:45:30,26.57786706,106.6984896,0,2820.0
51,2016-09-05 16:46:25,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:46:25,26.5777875357,106.6984396782,0,2820.0
52,2016-09-05 16:49:26,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:49:26,26.57334443,106.6962626,0,2757.0
53,2016-09-05 16:49:41,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:49:41,26.57334443,106.6962626,0,2757.0
54,2016-09-05 16:50:02,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:50:02,26.57786706,106.6984896,0,2820.0
55,2016-09-05 16:50:35,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:50:35,26.57284381,106.6921252,0,2756.0
56,2016-09-05 16:51:31,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:51:31,26.57786706,106.6984896,0,2820.0
57,2016-09-05 16:53:25,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:53:25,26.57786706,106.6984896,0,2820.0
58,2016-09-05 16:53:39,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:53:39,26.57786706,106.6984896,0,2820.0
59,2016-09-05 16:53:52,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:53:52,26.57786706,106.6984896,0,2820.0
60,2016-09-05 16:57:44,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 16:57:44,26.574670899999997,106.70288070000001,0,2820.0
61,2016-09-05 17:15:42,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:15:42,26.587301305300002,106.6697278693,0,2937.0
62,2016-09-05 17:16:13,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:16:13,26.587301305300002,106.6697278693,0,2937.0
63,2016-09-05 17:17:16,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:17:16,26.5871891031,106.66327128479999,0,2936.0
64,2016-09-05 17:17:58,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:17:58,26.583159299000002,106.6534038645,0,2872.0
65,2016-09-05 17:29:24,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:29:24,26.5957143614,106.6325227448,0,3053.0
66,2016-09-05 17:34:58,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:34:58,26.5957143614,106.6325227448,0,3053.0
67,2016-09-05 17:35:03,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:35:03,26.5957143614,106.6325227448,0,3053.0
68,2016-09-05 17:35:19,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 17:35:19,26.5957143614,106.6325227448,0,3053.0
69,2016-09-05 18:28:35,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 18:28:35,26.60062383,106.6375691,0,3116.0
70,2016-09-05 18:29:07,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 18:29:07,26.60062383,106.6375691,0,3116.0
71,2016-09-05 18:58:23,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 19:25:03,26.599673176,106.7073879249,1,3131.0
72,2016-09-05 20:34:30,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 22:22:45,26.577858224,106.69848405309999,1,2820.0
73,2016-09-05 22:25:21,a1443a38a346cc6023f7a0c7904dc91f,2016-09-05 23:59:59,26.57334443,106.6962626,1,2757.0
74,2016-09-05 00:15:06,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 08:09:55,26.592490685,106.70796240000001,1,3008.0
75,2016-09-05 08:38:53,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 08:50:04,26.5683167539,106.71095562149999,1,2698.0
76,2016-09-05 09:56:00,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 09:56:00,26.57133366,106.7163297,0,2761.0
77,2016-09-05 09:56:14,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 09:56:14,26.57133366,106.7163297,0,2761.0
78,2016-09-05 09:57:53,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 09:57:53,26.56653724,106.71226850000001,0,2699.0
79,2016-09-05 10:00:04,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 10:00:04,26.569138826,106.70702781799999,0,2697.0
80,2016-09-05 10:00:37,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 10:00:37,26.569138826,106.70702781799999,0,2697.0
81,2016-09-05 10:21:12,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 12:10:15,26.57133366,106.7163297,1,2761.0
82,2016-09-05 12:11:31,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 12:11:31,26.56653724,106.71226850000001,0,2699.0
83,2016-09-05 12:05:40,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 12:21:40,26.56252435,106.7129473,1,2637.0
84,2016-09-05 12:54:32,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 15:33:39,26.57133366,106.7163297,1,2761.0
85,2016-09-05 16:16:01,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 16:16:01,26.57031103,106.71193410000001,0,2760.0
86,2016-09-05 16:16:25,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 16:16:25,26.57031103,106.71193410000001,0,2760.0
87,2016-09-05 17:21:56,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 17:37:56,26.56653724,106.71226850000001,1,2699.0
88,2016-09-05 17:53:52,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 18:17:33,26.57133366,106.7163297,1,2761.0
89,2016-09-05 18:19:51,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 18:19:51,26.56252435,106.7129473,0,2637.0
90,2016-09-05 18:20:08,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 18:20:08,26.56252435,106.7129473,0,2637.0
91,2016-09-05 18:21:13,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 18:21:13,26.56653724,106.71226850000001,0,2699.0
92,2016-09-05 19:47:45,4af5f937bed7ce4f3ce41019efa92c7b,2016-09-05 23:59:59,26.5928372335,106.7078500765,1,3070.0
93,2016-09-05 00:58:35,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 07:04:07,26.6035667061,106.7315852201,1,3199.0
94,2016-09-05 08:04:09,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 09:04:10,26.598915299999998,106.73232949999999,1,3137.0
95,2016-09-05 10:04:11,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 10:04:11,26.6035667061,106.7315852201,0,3199.0
96,2016-09-05 10:48:14,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 10:48:14,26.59449912,106.68698870000001,0,3065.0
97,2016-09-05 10:51:21,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 10:51:21,26.59959889,106.6679929,0,3123.0
98,2016-09-05 10:52:03,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 10:52:03,26.5984860688,106.6659040893,0,3122.0
99,2016-09-05 10:54:36,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 10:54:36,26.60249828,106.6667563,0,3185.0
100,2016-09-05 11:54:37,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 11:54:37,26.60452935,106.66094879999999,0,3183.0
101,2016-09-05 11:57:28,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 11:57:28,26.5984860688,106.6659040893,0,3122.0
102,2016-09-05 11:58:01,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 11:58:01,26.5984860688,106.6659040893,0,3122.0
103,2016-09-05 12:00:10,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 12:00:10,26.60252342,106.64673020000001,0,3180.0
104,2016-09-05 12:04:49,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 12:18:11,26.5945036143,106.66939146680001,1,3061.0
105,2016-09-05 12:19:54,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 12:19:54,26.59959889,106.6679929,0,3123.0
106,2016-09-05 12:27:16,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 12:27:16,26.6000283551,106.6590644981,0,3121.0
107,2016-09-05 12:30:19,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 12:30:19,26.60452935,106.66094879999999,0,3183.0
108,2016-09-05 13:30:21,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 13:30:21,26.61421314,106.6518842,0,3305.0
109,2016-09-05 13:37:22,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 13:37:22,26.6265842581,106.6779751763,0,3497.0
110,2016-09-05 13:38:07,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 13:38:07,26.63535531,106.6794683,0,3621.0
111,2016-09-05 13:41:04,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 13:41:04,26.6220071826,106.7165540634,0,3443.0
112,2016-09-05 14:41:06,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 16:24:24,26.6059813377,106.73157191879999,1,3199.0
113,2016-09-05 17:24:26,b5648943702aa6b4ec17e86fbdaa3334,2016-09-05 23:24:35,26.59393867,106.7266975143,1,3074.0
114,2016-09-05 00:11:20,0359ffc582fe347b44084c90700b5315,2016-09-05 00:11:20,26.5871096325,106.6634940172,0,2936.0
115,2016-09-05 01:11:21,0359ffc582fe347b44084c90700b5315,2016-09-05 01:11:21,26.5915415654,106.6570899301,0,2996.0
116,2016-09-05 02:11:23,0359ffc582fe347b44084c90700b5315,2016-09-05 06:11:30,26.5871096325,106.6634940172,1,2936.0
117,2016-09-05 07:11:32,0359ffc582fe347b44084c90700b5315,2016-09-05 08:48:47,26.590599649899996,106.65785084219999,1,2997.0
118,2016-09-05 09:02:27,0359ffc582fe347b44084c90700b5315,2016-09-05 09:02:27,26.600027243200003,106.65906287809999,0,3121.0
119,2016-09-05 09:06:15,0359ffc582fe347b44084c90700b5315,2016-09-05 09:06:15,26.600027243200003,106.65906287809999,0,3121.0
120,2016-09-05 10:54:28,0359ffc582fe347b44084c90700b5315,2016-09-05 11:48:30,26.6056395052,106.6333100218,1,3177.0
121,2016-09-05 11:42:31,0359ffc582fe347b44084c90700b5315,2016-09-05 11:58:31,26.612880856700002,106.6351241221,1,3302.0
122,2016-09-05 13:21:56,0359ffc582fe347b44084c90700b5315,2016-09-05 14:16:28,26.6067486152,106.63261757219999,1,3239.0
123,2016-09-05 14:21:28,0359ffc582fe347b44084c90700b5315,2016-09-05 14:21:28,26.60314583,106.63706477950001,0,3178.0
124,2016-09-05 14:41:41,0359ffc582fe347b44084c90700b5315,2016-09-05 14:41:41,26.6025234156,106.6467301516,0,3180.0
125,2016-09-05 14:44:55,0359ffc582fe347b44084c90700b5315,2016-09-05 14:44:55,26.5995197471,106.6679383383,0,3123.0
126,2016-09-05 14:48:17,0359ffc582fe347b44084c90700b5315,2016-09-05 14:48:17,26.60240331,106.7002172,0,3192.0
127,2016-09-05 15:48:36,0359ffc582fe347b44084c90700b5315,2016-09-05 19:03:26,26.5918467151,106.70884596549999,1,3008.0
128,2016-09-05 19:07:42,0359ffc582fe347b44084c90700b5315,2016-09-05 19:07:42,26.5856828888,106.7070605508,0,2945.0
129,2016-09-05 19:37:34,0359ffc582fe347b44084c90700b5315,2016-09-05 19:37:34,26.589029790799998,106.659119029,0,2997.0
130,2016-09-05 19:37:43,0359ffc582fe347b44084c90700b5315,2016-09-05 19:37:43,26.589029790799998,106.659119029,0,2997.0
131,2016-09-05 19:45:04,0359ffc582fe347b44084c90700b5315,2016-09-05 19:45:04,26.5915415654,106.6570899301,0,2996.0
132,2016-09-05 20:45:18,0359ffc582fe347b44084c90700b5315,2016-09-05 20:45:18,26.574568835900003,106.6661025448,0,2812.0
133,2016-09-05 20:47:34,0359ffc582fe347b44084c90700b5315,2016-09-05 20:47:34,26.600027243200003,106.65906287809999,0,3121.0
134,2016-09-05 20:57:23,0359ffc582fe347b44084c90700b5315,2016-09-05 20:57:23,26.6301235186,106.6522775231,0,3553.0
135,2016-09-05 21:07:02,0359ffc582fe347b44084c90700b5315,2016-09-05 21:07:02,26.657394419699997,106.6934024227,0,3934.0
136,2016-09-05 21:07:25,0359ffc582fe347b44084c90700b5315,2016-09-05 21:07:25,26.657394419699997,106.6934024227,0,3934.0
137,2016-09-05 21:13:46,0359ffc582fe347b44084c90700b5315,2016-09-05 21:13:46,26.6263057667,106.74606970139999,0,3512.0
138,2016-09-05 21:15:19,0359ffc582fe347b44084c90700b5315,2016-09-05 21:15:19,26.6196922576,106.7523975949,0,3389.0
139,2016-09-05 21:25:58,0359ffc582fe347b44084c90700b5315,2016-09-05 21:25:58,26.6145700346,106.7691274183,0,3331.0
140,2016-09-05 21:35:19,0359ffc582fe347b44084c90700b5315,2016-09-05 22:29:21,26.6304198169,106.7751085751,1,3580.0
141,2016-09-05 22:37:47,0359ffc582fe347b44084c90700b5315,2016-09-05 22:37:47,26.6228756973,106.74614816020001,0,3450.0
142,2016-09-05 23:32:26,0359ffc582fe347b44084c90700b5315,2016-09-05 23:32:26,26.623511910999998,106.71016371510001,0,3442.0
143,2016-09-05 23:40:26,0359ffc582fe347b44084c90700b5315,2016-09-05 23:40:26,26.626085395100002,106.65427742950001,0,3492.0
144,2016-09-05 23:49:09,0359ffc582fe347b44084c90700b5315,2016-09-05 23:49:09,26.6025234156,106.6467301516,0,3180.0
145,2016-09-05 23:51:12,0359ffc582fe347b44084c90700b5315,2016-09-05 23:59:59,26.5915415654,106.6570899301,1,2996.0
146,2016-09-05 02:16:48,205ea4a613322cc120f862cef105e2e1,2016-09-05 12:58:03,26.58526161,106.72147209999999,1,2949.0
147,2016-09-05 12:54:35,205ea4a613322cc120f862cef105e2e1,2016-09-05 13:10:35,26.58104254,106.7247658,1,2887.0
148,2016-09-05 13:28:21,205ea4a613322cc120f862cef105e2e1,2016-09-05 14:17:53,26.58526161,106.72147209999999,1,2949.0
149,2016-09-05 14:36:47,205ea4a613322cc120f862cef105e2e1,2016-09-05 23:59:59,26.5835173756,106.7215591305,1,2887.0
150,2016-09-05 00:06:39,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:06:39,26.58365338,106.72654550000001,0,2950.0
151,2016-09-05 00:06:47,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:06:47,26.58365338,106.72654550000001,0,2950.0
152,2016-09-05 00:07:02,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:07:02,26.58365338,106.72654550000001,0,2950.0
153,2016-09-05 00:07:30,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:07:30,26.58365338,106.72654550000001,0,2950.0
154,2016-09-05 00:07:51,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:07:51,26.58383528,106.7212622,0,2949.0
155,2016-09-05 00:08:50,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:08:50,26.58383528,106.7212622,0,2949.0
156,2016-09-05 00:11:31,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 02:19:49,26.581056202800003,106.7185968249,1,2886.0
157,2016-09-05 02:42:57,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 03:38:18,26.583665184,106.72609486,1,2950.0
158,2016-09-05 03:39:23,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 12:05:49,26.58383528,106.7212622,1,2949.0
159,2016-09-05 12:43:28,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 20:58:36,26.59558328,106.73362820000001,1,3075.0
160,2016-09-05 21:58:38,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 23:59:59,26.585130457800002,106.7214569967,1,2949.0
161,2016-09-05 03:36:04,87f877ce1d14c824e6dbb4d32cefda4b,2016-09-10 13:03:36,26.537405149899996,106.73334020790001,1,2269.0
162,2016-09-05 01:19:16,602d35b1738cefca08875fddebb698b1,2016-09-05 01:19:16,26.611059301799997,106.7124570038,0,3319.0
163,2016-09-05 08:33:06,602d35b1738cefca08875fddebb698b1,2016-09-05 08:33:06,26.60463268,106.71025530000001,0,3194.0
164,2016-09-05 08:33:16,602d35b1738cefca08875fddebb698b1,2016-09-05 08:33:16,26.60463268,106.71025530000001,0,3194.0
165,2016-09-05 08:33:51,602d35b1738cefca08875fddebb698b1,2016-09-05 08:33:51,26.60463268,106.71025530000001,0,3194.0
166,2016-09-05 09:22:59,602d35b1738cefca08875fddebb698b1,2016-09-05 18:43:51,26.5915729986,106.7214579347,1,3011.0
167,2016-09-05 18:53:53,602d35b1738cefca08875fddebb698b1,2016-09-05 19:29:50,26.604531904,106.7102131848,1,3194.0
168,2016-09-05 21:21:03,602d35b1738cefca08875fddebb698b1,2016-09-05 22:05:59,26.56252435,106.7129473,1,2637.0
169,2016-09-05 23:01:50,602d35b1738cefca08875fddebb698b1,2016-09-05 23:59:59,26.6043303519,106.7101289543,1,3194.0
170,2016-09-05 00:01:41,0a00845d1669a19d04b8437f6847937c,2016-09-05 06:01:52,26.549850337800002,106.7182476557,1,2452.0
171,2016-09-05 07:01:54,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:01:54,26.5611082414,106.7156318549,0,2637.0
172,2016-09-05 07:08:01,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:08:01,26.56390871,106.7086969,0,2636.0
173,2016-09-05 07:12:35,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:12:35,26.5665372364,106.71226845700001,0,2699.0
174,2016-09-05 07:25:45,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:25:45,26.58230107,106.70404599999999,0,2883.0
175,2016-09-05 07:33:15,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:33:15,26.58230107,106.70404599999999,0,2883.0
176,2016-09-05 07:33:34,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:33:34,26.5837735801,106.7019222581,0,2944.0
177,2016-09-05 08:33:36,0a00845d1669a19d04b8437f6847937c,2016-09-05 12:35:47,26.594839905900002,106.6760104824,1,3063.0
178,2016-09-05 13:25:59,0a00845d1669a19d04b8437f6847937c,2016-09-05 13:41:59,26.589370854699997,106.67592537549999,1,3001.0
179,2016-09-05 14:35:57,0a00845d1669a19d04b8437f6847937c,2016-09-05 17:36:03,26.594839905900002,106.6760104824,1,3063.0
180,2016-09-05 18:36:04,0a00845d1669a19d04b8437f6847937c,2016-09-05 18:36:04,26.589370854699997,106.67592537549999,0,3001.0
181,2016-09-05 19:15:17,0a00845d1669a19d04b8437f6847937c,2016-09-05 19:15:17,26.58230107,106.70404599999999,0,2883.0
182,2016-09-05 19:16:26,0a00845d1669a19d04b8437f6847937c,2016-09-05 19:16:26,26.58230107,106.70404599999999,0,2883.0
183,2016-09-05 19:18:05,0a00845d1669a19d04b8437f6847937c,2016-09-05 19:18:05,26.5767208489,106.7042521608,0,2821.0
184,2016-09-05 20:18:07,0a00845d1669a19d04b8437f6847937c,2016-09-05 23:59:59,26.5497163497,106.7180412836,1,2452.0
185,2016-09-05 00:51:29,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 05:21:38,26.6082692204,106.6480452351,1,3242.0
186,2016-09-05 06:15:40,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 06:15:40,26.611723529699997,106.64494363530001,0,3304.0
187,2016-09-05 07:01:17,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:01:17,26.6082692204,106.6480452351,0,3242.0
188,2016-09-05 07:07:24,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:07:24,26.611723529699997,106.64494363530001,0,3304.0
189,2016-09-05 07:08:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:08:18,26.6082692204,106.6480452351,0,3242.0
190,2016-09-05 07:10:02,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:10:02,26.6082692204,106.6480452351,0,3242.0
191,2016-09-05 07:11:28,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:11:28,26.612880856700002,106.6351241221,0,3302.0
192,2016-09-05 07:12:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:12:18,26.611723529699997,106.64494363530001,0,3304.0
193,2016-09-05 07:12:52,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:12:52,26.611723529699997,106.64494363530001,0,3304.0
194,2016-09-05 07:12:57,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:12:57,26.611398936799997,106.6451478143,0,3304.0
195,2016-09-05 07:13:02,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:13:02,26.611723529699997,106.64494363530001,0,3304.0
196,2016-09-05 07:14:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:14:45,26.611723529699997,106.64494363530001,0,3304.0
197,2016-09-05 07:19:13,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:19:13,26.611723529699997,106.64494363530001,0,3304.0
198,2016-09-05 07:20:01,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:01,26.611723529699997,106.64494363530001,0,3304.0
199,2016-09-05 07:20:27,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:27,26.611398936799997,106.6451478143,0,3304.0
200,2016-09-05 07:20:44,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:44,26.611398936799997,106.6451478143,0,3304.0
201,2016-09-05 07:20:49,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:49,26.611723529699997,106.64494363530001,0,3304.0
202,2016-09-05 07:21:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:21:45,26.611723529699997,106.64494363530001,0,3304.0
203,2016-09-05 07:22:57,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:22:57,26.6082692204,106.6480452351,0,3242.0
204,2016-09-05 07:37:23,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 08:59:01,26.611561233299998,106.6450457248,1,3304.0
205,2016-09-05 09:18:08,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:18:08,26.6080184007,106.6550022798,0,3244.0
206,2016-09-05 09:33:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:33:45,26.606234941,106.6419809138,0,3179.0
207,2016-09-05 09:39:42,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:39:42,26.606234941,106.6419809138,0,3179.0
208,2016-09-05 09:43:48,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:43:48,26.611398936799997,106.6451478143,0,3304.0
209,2016-09-05 09:43:57,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:43:57,26.611723529699997,106.64494363530001,0,3304.0
210,2016-09-05 09:44:03,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:44:03,26.611398936799997,106.6451478143,0,3304.0
211,2016-09-05 09:46:29,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:46:29,26.611398936799997,106.6451478143,0,3304.0
212,2016-09-05 09:46:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:46:45,26.611723529699997,106.64494363530001,0,3304.0
213,2016-09-05 09:47:09,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:47:09,26.611398936799997,106.6451478143,0,3304.0
214,2016-09-05 09:47:27,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:47:27,26.611723529699997,106.64494363530001,0,3304.0
215,2016-09-05 09:48:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:48:18,26.611398936799997,106.6451478143,0,3304.0
216,2016-09-05 09:48:41,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:48:41,26.611723529699997,106.64494363530001,0,3304.0
217,2016-09-05 09:51:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:51:18,26.606234941,106.6419809138,0,3179.0
218,2016-09-05 09:52:53,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:52:53,26.6080184007,106.6550022798,0,3244.0
219,2016-09-05 09:59:14,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:59:14,26.5859287092,106.586723526,0,2919.0
220,2016-09-05 10:55:22,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 10:55:22,26.611723529699997,106.64494363530001,0,3304.0
221,2016-09-05 10:56:50,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 10:56:50,26.611723529699997,106.64494363530001,0,3304.0
222,2016-09-05 11:00:52,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 11:14:22,26.6080184007,106.6550022798,1,3244.0
223,2016-09-05 12:05:39,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 13:38:15,26.611723529699997,106.64494363530001,1,3304.0
224,2016-09-05 13:52:13,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 13:52:13,26.6025001362,106.6666973482,0,3185.0
225,2016-09-05 14:08:47,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 14:08:47,26.58230107,106.70404599999999,0,2883.0
226,2016-09-05 14:09:08,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 14:09:08,26.5767208489,106.7042521608,0,2821.0
227,2016-09-05 14:17:30,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 14:35:58,26.5639087104,106.7086969035,1,2636.0
228,2016-09-05 15:14:53,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:14:53,26.633143528,106.6900023157,0,3562.0
229,2016-09-05 15:16:43,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:16:43,26.6157754477,106.669151469,0,3371.0
230,2016-09-05 15:18:52,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:18:52,26.6204485889,106.6608861424,0,3431.0
231,2016-09-05 15:25:03,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:25:03,26.6142131448,106.6518842377,0,3305.0
232,2016-09-05 15:26:12,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:39:11,26.6174191991,106.64636839079999,1,3366.0
233,2016-09-05 16:33:12,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 16:53:17,26.6082692204,106.6480452351,1,3242.0
234,2016-09-05 17:24:43,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 18:58:36,26.611723529699997,106.64494363530001,1,3304.0
235,2016-09-05 18:59:33,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 18:59:33,26.6142131448,106.6518842377,0,3305.0
236,2016-09-05 18:59:56,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 18:59:56,26.6142131448,106.6518842377,0,3305.0
237,2016-09-05 19:08:41,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 20:02:43,26.611723529699997,106.64494363530001,1,3304.0
238,2016-09-05 20:48:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 21:04:45,26.6142784552,106.641631346,1,3303.0
239,2016-09-05 21:18:38,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 23:59:59,26.6117080729,106.6449533581,1,3304.0
240,2016-09-05 00:45:17,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 07:18:23,26.65086004,106.77553710000001,1,3828.0
241,2016-09-05 08:18:24,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 17:17:05,26.630409714099997,106.7750885782,1,3580.0
242,2016-09-05 17:29:42,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 17:40:31,26.639033178000002,106.77648465530001,1,3705.0
243,2016-09-05 18:07:31,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:07:31,26.6507171373,106.8033902362,0,3835.0
244,2016-09-05 18:07:43,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:07:43,26.6507171373,106.8033902362,0,3835.0
245,2016-09-05 18:08:27,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:08:27,26.6507171373,106.8033902362,0,3835.0
246,2016-09-05 18:08:48,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:08:48,26.6507171373,106.8033902362,0,3835.0
