LivePlace,DutyPlace,Diet,Shopping,Amuse,Other
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,1,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,1,,,
,,2,,,
,,2,,,
,,0,,,
,,1,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,2,,,
,,0,,,
,,0,,,
,,0,,,
,,2,,,
,,2,,,
,,2,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,2,,,
,,0,,,
,,0,,,
,,2,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,1,,,
,,4,,,
,,3,,,
,,0,,,
,,10,,,
,,4,,,
,,11,,,
,,3,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,1,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,2,,,
,,5,,,
,,0,,,
,,0,,,
,,9,,,
,,1,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,3,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,1,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,1,,,
,,0,,,
,,0,,,
,,0,,,
,,1,,,
,,1,,,
,,1,,,
,,8,,,
,,6,,,
,,0,,,
,,2,,,
,,13,,,
,,0,,,
,,0,,,
,,0,,,
,,5,,,
,,0,,,
,,0,,,
,,2,,,
,,2,,,
,,0,,,
,,1,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,3,,,
,,2,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
