starttime,uid,endtime,latitude,longitude,state
2016-09-11 00:53:46,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 01:09:46,26.642891739063,106.7889117574,stay
2016-09-11 01:55:48,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 08:14:08,26.640064244774003,106.79625431958002,stay
2016-09-11 09:00:10,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 09:16:10,26.642891739063,106.7889117574,stay
2016-09-11 10:02:12,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 15:29:24,26.640064244774003,106.79625431958002,stay
2016-09-11 16:23:26,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 17:17:43,26.6412296515945,106.789174156045,stay
2016-09-11 18:11:45,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 21:53:43,26.640064244774,106.79625431958,stay
2016-09-11 22:47:48,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 22:47:48,26.642891739063,106.7889117574,normal
2016-09-11 23:41:50,912ba5da04c03e75f2137f85b1a76e24,2016-09-11 23:41:50,26.640064244774,106.79625431958,normal
2016-09-11 05:00:13,09993f5146450150a05555928baaf49d,2016-09-11 05:00:13,26.998816116807,106.44145338250999,normal
2016-09-11 07:21:29,09993f5146450150a05555928baaf49d,2016-09-11 07:37:29,27.04691026,106.44893870000001,stay
2016-09-11 08:29:31,09993f5146450150a05555928baaf49d,2016-09-11 13:25:44,27.000698788721994,106.44776204874003,stay
2016-09-11 13:44:13,09993f5146450150a05555928baaf49d,2016-09-11 15:04:52,26.998816116807003,106.44145338250999,stay
2016-09-11 15:35:44,09993f5146450150a05555928baaf49d,2016-09-11 15:35:44,26.980501811624,106.46096265144001,normal
2016-09-11 15:35:52,09993f5146450150a05555928baaf49d,2016-09-11 15:35:52,26.980501811624,106.46096265144001,normal
2016-09-11 15:36:17,09993f5146450150a05555928baaf49d,2016-09-11 15:36:17,26.980501811624,106.46096265144001,normal
2016-09-11 15:36:49,09993f5146450150a05555928baaf49d,2016-09-11 15:36:49,26.980501811624,106.46096265144001,normal
2016-09-11 16:19:40,09993f5146450150a05555928baaf49d,2016-09-11 16:19:40,26.805201693389,106.71374263113,normal
2016-09-11 17:11:13,09993f5146450150a05555928baaf49d,2016-09-11 17:11:13,26.621992622996,106.76677413520001,normal
2016-09-11 17:12:03,09993f5146450150a05555928baaf49d,2016-09-11 17:12:03,26.62116405,106.761026,normal
2016-09-11 17:19:51,09993f5146450150a05555928baaf49d,2016-09-11 17:19:51,26.576391084529,106.75161642431999,normal
2016-09-11 17:44:33,09993f5146450150a05555928baaf49d,2016-09-11 17:44:33,26.593164184128998,106.78576855513,normal
2016-09-11 17:46:52,09993f5146450150a05555928baaf49d,2016-09-11 17:46:52,26.593164184128998,106.78576855513,normal
2016-09-11 17:47:18,09993f5146450150a05555928baaf49d,2016-09-11 17:47:18,26.593164184128998,106.78576855513,normal
2016-09-11 17:47:24,09993f5146450150a05555928baaf49d,2016-09-11 17:47:24,26.593164184128998,106.78576855513,normal
2016-09-11 17:48:10,09993f5146450150a05555928baaf49d,2016-09-11 17:48:10,26.60112934,106.7753159,normal
2016-09-11 17:52:01,09993f5146450150a05555928baaf49d,2016-09-11 17:52:01,26.643678363572,106.76413946398,normal
2016-09-11 17:53:44,09993f5146450150a05555928baaf49d,2016-09-11 17:53:44,26.645437194777998,106.75559834555,normal
2016-09-11 18:11:42,09993f5146450150a05555928baaf49d,2016-09-11 18:11:42,26.816273204124,106.72021734263001,normal
2016-09-11 19:11:43,09993f5146450150a05555928baaf49d,2016-09-11 19:11:43,26.849243734509002,106.61101065455999,normal
2016-09-11 19:41:44,09993f5146450150a05555928baaf49d,2016-09-11 19:41:44,26.928669029935,106.57877449834,normal
2016-09-11 19:42:06,09993f5146450150a05555928baaf49d,2016-09-11 19:42:06,26.928669029935,106.57877449834,normal
2016-09-11 19:42:37,09993f5146450150a05555928baaf49d,2016-09-11 19:42:37,26.928669029935,106.57877449834,normal
2016-09-11 20:42:39,09993f5146450150a05555928baaf49d,2016-09-11 20:42:39,27.000698788722,106.44776204874,normal
