106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.7891117574,26.6425917391
106.79645431959999,26.6397642448
106.78937415600001,26.640929651599997
106.79645431959999,26.6397642448
106.7891117574,26.6425917391
106.79645431959999,26.6397642448
106.7891117574,26.6425917391
106.79645431959999,26.6397642448
106.7891117574,26.6425917391
106.79645431959999,26.6397642448
106.7891117574,26.6425917391
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.79645431959999,26.6397642448
106.7891117574,26.6425917391
106.79645431959999,26.6397642448
106.7891117574,26.6425917391
106.79645431959999,26.6397642448
106.7892866898,26.6414836808
106.79645431959999,26.6397642448
106.7896365547,26.6392675641
106.7964209862,26.6398142448
106.7889117574,26.642891739099998
106.7962543196,26.6400642448
106.7889117574,26.642891739099998
106.7962543196,26.6400642448
106.789174156,26.6412296516
106.7962543196,26.6400642448
106.7889117574,26.642891739099998
106.7962543196,26.6400642448
106.7301329862,26.6126462021
106.72550179999999,26.60244766
106.72307625180001,26.6043314855
106.7149335,26.60244725
106.71748617860001,26.5976570967
106.70465835879999,26.542653257399998
106.6834312306,26.5126611911
106.67634486360001,26.4966991938
106.6466596993,26.488854657199997
106.63753367129999,26.4787575473
106.6466596993,26.488854657199997
106.6629426583,26.5008622223
106.6834312306,26.5126611911
106.6878000088,26.509823239499998
106.70510362389999,26.5468877377
106.720179,26.56624804
106.7130960639,26.559176863
106.72550179999999,26.60244766
106.72455402450001,26.6066196473
106.7301329862,26.6126462021
106.74614816020001,26.6228756973
106.7539119767,26.624701022100002
106.74614816020001,26.6228756973
106.72455402450001,26.6066196473
106.72550179999999,26.60244766
106.7314010284,26.606033019699996
106.7149335,26.60244725
106.71748617860001,26.5976570967
106.69255121049999,26.5352580027
106.68359517340001,26.526311951500002
106.67634486360001,26.4966991938
106.6466596993,26.488854657199997
106.70338701850001,26.5183970997
106.7130849947,26.5508883492
106.70976453879999,26.554466088
106.7086969,26.56390871
106.71226845700001,26.5665372364
106.7186090103,26.5810446419
106.71942797370001,26.5868316575
106.72550179999999,26.60244766
106.72455402450001,26.6066196473
106.726201966,26.6120360475
106.7301329862,26.6126462021
106.7539119767,26.624701022100002
106.74838006729999,26.6217977517
106.7314010284,26.606033019699996
106.7253112997,26.5784090752
106.7235174,26.57011733
106.7206292273,26.570729670100004
106.71226845700001,26.5665372364
106.70465835879999,26.542653257399998
106.6932101575,26.5110852947
106.6878000088,26.509823239499998
106.68609277510001,26.5060211152
106.6466596993,26.488854657199997
106.6834312306,26.5126611911
106.67634486360001,26.4966991938
106.70987803620001,26.529254963400003
106.7130849947,26.5508883492
106.7086969,26.56390871
