stime,uid,etime,lat,lng,stated,grid
2016-09-05 11:42:31,0359ffc582fe347b44084c90700b5315,2016-09-05 11:58:31,26.6128808567,106.6351241221,1,22403
2016-09-05 13:21:56,0359ffc582fe347b44084c90700b5315,2016-09-05 14:16:28,26.6067486152,106.6326175722,1,22157
2016-09-05 14:21:28,0359ffc582fe347b44084c90700b5315,2016-09-05 14:21:28,26.60314583,106.6370647795,0,21913
2016-09-05 14:41:41,0359ffc582fe347b44084c90700b5315,2016-09-05 14:41:41,26.6025234156,106.6467301516,0,21915
2016-09-05 14:44:55,0359ffc582fe347b44084c90700b5315,2016-09-05 14:44:55,26.5995197471,106.6679383383,0,21675
2016-09-05 14:48:17,0359ffc582fe347b44084c90700b5315,2016-09-05 14:48:17,26.60240331,106.7002172,0,21927
2016-09-05 15:48:36,0359ffc582fe347b44084c90700b5315,2016-09-05 19:03:26,26.5918467151,106.7088459655,1,21194
2016-09-05 19:07:42,0359ffc582fe347b44084c90700b5315,2016-09-05 19:07:42,26.5856828888,106.7070605508,0,20948
2016-09-05 19:37:34,0359ffc582fe347b44084c90700b5315,2016-09-05 19:37:34,26.5890297908,106.659119029,0,21183
2016-09-05 19:37:43,0359ffc582fe347b44084c90700b5315,2016-09-05 19:37:43,26.5890297908,106.659119029,0,21183
2016-09-05 19:45:04,0359ffc582fe347b44084c90700b5315,2016-09-05 19:45:04,26.5915415654,106.6570899301,0,21182
2016-09-05 20:45:18,0359ffc582fe347b44084c90700b5315,2016-09-05 20:45:18,26.5745688359,106.6661025448,0,20449
2016-09-05 20:47:34,0359ffc582fe347b44084c90700b5315,2016-09-05 20:47:34,26.6000272432,106.6590628781,0,21673
2016-09-05 20:57:23,0359ffc582fe347b44084c90700b5315,2016-09-05 20:57:23,26.6301235186,106.6522775231,0,23386
2016-09-05 21:07:02,0359ffc582fe347b44084c90700b5315,2016-09-05 21:07:02,26.6573944197,106.6934024227,0,24865
2016-09-05 21:07:25,0359ffc582fe347b44084c90700b5315,2016-09-05 21:07:25,26.6573944197,106.6934024227,0,24865
2016-09-05 21:13:46,0359ffc582fe347b44084c90700b5315,2016-09-05 21:13:46,26.6263057667,106.7460697014,0,23162
2016-09-05 21:15:19,0359ffc582fe347b44084c90700b5315,2016-09-05 21:15:19,26.6196922576,106.7523975949,0,22673
2016-09-05 21:25:58,0359ffc582fe347b44084c90700b5315,2016-09-05 21:25:58,26.6145700346,106.7691274183,0,22432
2016-09-05 21:35:19,0359ffc582fe347b44084c90700b5315,2016-09-05 22:29:21,26.6304198169,106.7751085751,1,23413
2016-09-05 22:37:47,0359ffc582fe347b44084c90700b5315,2016-09-05 22:37:47,26.6228756973,106.7461481602,0,22917
2016-09-05 23:32:26,0359ffc582fe347b44084c90700b5315,2016-09-05 23:32:26,26.623511911,106.7101637151,0,22909
2016-09-05 23:40:26,0359ffc582fe347b44084c90700b5315,2016-09-05 23:40:26,26.6260853951,106.6542774295,0,23142
2016-09-05 23:49:09,0359ffc582fe347b44084c90700b5315,2016-09-05 23:49:09,26.6025234156,106.6467301516,0,21915
2016-09-05 23:51:12,0359ffc582fe347b44084c90700b5315,2016-09-06 08:51:28,26.5915415654,106.6570899301,1,21182
2016-09-05 00:52:12,e324451deb6f80b8e84dfa2bab69a6c5,2016-09-09 06:28:58,26.739403941,106.9701679349,1,29336
2016-09-05 00:16:13,a262b6542ec114c18bde5b5993e50b00,2016-09-05 06:34:31,26.7912532639,106.8319412126,1,32001
2016-09-05 07:14:18,a262b6542ec114c18bde5b5993e50b00,2016-09-05 07:14:18,26.6380240142,106.7753144717,0,23658
2016-09-05 19:17:00,a262b6542ec114c18bde5b5993e50b00,2016-09-05 19:17:00,26.6452611908,106.7565497436,0,24144
2016-09-05 19:17:47,a262b6542ec114c18bde5b5993e50b00,2016-09-05 19:17:47,26.6452611908,106.7565497436,0,24144
2016-09-05 20:11:50,a262b6542ec114c18bde5b5993e50b00,2016-09-05 20:11:50,26.6394492281,106.7663484207,0,23901
2016-09-05 21:05:52,a262b6542ec114c18bde5b5993e50b00,2016-09-05 21:05:52,26.6452611908,106.7565497436,0,24144
2016-09-05 21:59:56,a262b6542ec114c18bde5b5993e50b00,2016-09-05 21:59:56,26.6431949528,106.7642387044,0,24146
2016-09-05 22:53:58,a262b6542ec114c18bde5b5993e50b00,2016-09-05 22:53:58,26.6452611908,106.7565497436,0,24144
2016-09-05 23:48:01,a262b6542ec114c18bde5b5993e50b00,2016-09-06 07:54:28,26.6431949528,106.7642387044,1,24146
2016-09-05 02:16:48,205ea4a613322cc120f862cef105e2e1,2016-09-05 12:58:03,26.58526161,106.7214721,1,20952
2016-09-05 12:54:35,205ea4a613322cc120f862cef105e2e1,2016-09-05 13:10:35,26.58104254,106.7247658,1,20707
2016-09-05 13:28:21,205ea4a613322cc120f862cef105e2e1,2016-09-05 14:17:53,26.58526161,106.7214721,1,20952
2016-09-05 14:36:47,205ea4a613322cc120f862cef105e2e1,2016-09-06 13:36:07,26.5835173756,106.7215591305,1,20707
2016-09-05 00:06:39,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:06:39,26.58365338,106.7265455,0,20953
2016-09-05 00:06:47,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:06:47,26.58365338,106.7265455,0,20953
2016-09-05 00:07:02,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:07:02,26.58365338,106.7265455,0,20953
2016-09-05 00:07:30,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:07:30,26.58365338,106.7265455,0,20953
2016-09-05 00:07:51,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:07:51,26.58383528,106.7212622,0,20952
2016-09-05 00:08:50,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 00:08:50,26.58383528,106.7212622,0,20952
2016-09-05 00:11:31,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 02:19:49,26.5810562028,106.7185968249,1,20706
2016-09-05 02:42:57,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 03:38:18,26.583665184,106.72609486,1,20953
2016-09-05 03:39:23,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 12:05:49,26.58383528,106.7212622,1,20952
2016-09-05 12:43:28,30737625e9ff9f2cf144f742ec677ebb,2016-09-05 20:58:36,26.59558328,106.7336282,1,21444
2016-09-05 21:58:38,30737625e9ff9f2cf144f742ec677ebb,2016-09-06 11:02:28,26.5851304578,106.7214569967,1,20952
2016-09-05 03:36:04,87f877ce1d14c824e6dbb4d32cefda4b,2016-09-10 13:03:36,26.5374051499,106.7333402079,1,18259
2016-09-05 00:43:20,1b7ed997e02958eae909336439b96090,2016-09-05 20:02:11,26.8658922197,106.6522122121,1,36126
2016-09-05 20:24:34,1b7ed997e02958eae909336439b96090,2016-09-05 20:40:34,26.8596023798,106.6235578622,1,35630
2016-09-05 21:31:55,1b7ed997e02958eae909336439b96090,2016-09-09 09:06:11,26.8658922197,106.6522122121,1,36126
2016-09-05 01:19:16,602d35b1738cefca08875fddebb698b1,2016-09-05 01:19:16,26.6110593018,106.7124570038,0,22420
2016-09-05 08:33:06,602d35b1738cefca08875fddebb698b1,2016-09-05 08:33:06,26.60463268,106.7102553,0,21929
2016-09-05 08:33:16,602d35b1738cefca08875fddebb698b1,2016-09-05 08:33:16,26.60463268,106.7102553,0,21929
2016-09-05 08:33:51,602d35b1738cefca08875fddebb698b1,2016-09-05 08:33:51,26.60463268,106.7102553,0,21929
2016-09-05 09:22:59,602d35b1738cefca08875fddebb698b1,2016-09-05 18:43:51,26.5915729986,106.7214579347,1,21197
2016-09-05 18:53:53,602d35b1738cefca08875fddebb698b1,2016-09-05 19:29:50,26.604531904,106.7102131848,1,21929
2016-09-05 21:21:03,602d35b1738cefca08875fddebb698b1,2016-09-05 22:05:59,26.56252435,106.7129473,1,19725
2016-09-05 23:01:50,602d35b1738cefca08875fddebb698b1,2016-09-06 07:54:53,26.6043303519,106.7101289543,1,21929
2016-09-05 00:01:41,0a00845d1669a19d04b8437f6847937c,2016-09-05 06:01:52,26.5498503378,106.7182476557,1,18991
2016-09-05 07:01:54,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:01:54,26.5611082414,106.7156318549,0,19725
2016-09-05 07:08:01,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:08:01,26.56390871,106.7086969,0,19724
2016-09-05 07:12:35,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:12:35,26.5665372364,106.712268457,0,19970
2016-09-05 07:25:45,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:25:45,26.58230107,106.704046,0,20703
2016-09-05 07:33:15,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:33:15,26.58230107,106.704046,0,20703
2016-09-05 07:33:34,0a00845d1669a19d04b8437f6847937c,2016-09-05 07:33:34,26.5837735801,106.7019222581,0,20947
2016-09-05 08:33:36,0a00845d1669a19d04b8437f6847937c,2016-09-05 12:35:47,26.5948399059,106.6760104824,1,21432
2016-09-05 13:25:59,0a00845d1669a19d04b8437f6847937c,2016-09-05 13:41:59,26.5893708547,106.6759253755,1,21187
2016-09-05 14:35:57,0a00845d1669a19d04b8437f6847937c,2016-09-05 17:36:03,26.5948399059,106.6760104824,1,21432
2016-09-05 18:36:04,0a00845d1669a19d04b8437f6847937c,2016-09-05 18:36:04,26.5893708547,106.6759253755,0,21187
2016-09-05 19:15:17,0a00845d1669a19d04b8437f6847937c,2016-09-05 19:15:17,26.58230107,106.704046,0,20703
2016-09-05 19:16:26,0a00845d1669a19d04b8437f6847937c,2016-09-05 19:16:26,26.58230107,106.704046,0,20703
2016-09-05 19:18:05,0a00845d1669a19d04b8437f6847937c,2016-09-05 19:18:05,26.5767208489,106.7042521608,0,20458
2016-09-05 20:18:07,0a00845d1669a19d04b8437f6847937c,2016-09-06 06:05:25,26.5497163497,106.7180412836,1,18991
2016-09-05 00:51:29,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 05:21:38,26.6082692204,106.6480452351,1,22160
2016-09-05 06:15:40,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 06:15:40,26.6117235297,106.6449436353,0,22405
2016-09-05 07:01:17,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:01:17,26.6082692204,106.6480452351,0,22160
2016-09-05 07:07:24,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:07:24,26.6117235297,106.6449436353,0,22405
2016-09-05 07:08:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:08:18,26.6082692204,106.6480452351,0,22160
2016-09-05 07:10:02,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:10:02,26.6082692204,106.6480452351,0,22160
2016-09-05 07:11:28,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:11:28,26.6128808567,106.6351241221,0,22403
2016-09-05 07:12:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:12:18,26.6117235297,106.6449436353,0,22405
2016-09-05 07:12:52,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:12:52,26.6117235297,106.6449436353,0,22405
2016-09-05 07:12:57,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:12:57,26.6113989368,106.6451478143,0,22405
2016-09-05 07:13:02,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:13:02,26.6117235297,106.6449436353,0,22405
2016-09-05 07:14:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:14:45,26.6117235297,106.6449436353,0,22405
2016-09-05 07:19:13,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:19:13,26.6117235297,106.6449436353,0,22405
2016-09-05 07:20:01,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:01,26.6117235297,106.6449436353,0,22405
2016-09-05 07:20:27,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:27,26.6113989368,106.6451478143,0,22405
2016-09-05 07:20:44,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:44,26.6113989368,106.6451478143,0,22405
2016-09-05 07:20:49,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:20:49,26.6117235297,106.6449436353,0,22405
2016-09-05 07:21:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:21:45,26.6117235297,106.6449436353,0,22405
2016-09-05 07:22:57,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 07:22:57,26.6082692204,106.6480452351,0,22160
2016-09-05 07:37:23,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 08:59:01,26.6115612333,106.6450457248,1,22405
2016-09-05 09:18:08,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:18:08,26.6080184007,106.6550022798,0,22162
2016-09-05 09:33:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:33:45,26.606234941,106.6419809138,0,21914
2016-09-05 09:39:42,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:39:42,26.606234941,106.6419809138,0,21914
2016-09-05 09:43:48,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:43:48,26.6113989368,106.6451478143,0,22405
2016-09-05 09:43:57,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:43:57,26.6117235297,106.6449436353,0,22405
2016-09-05 09:44:03,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:44:03,26.6113989368,106.6451478143,0,22405
2016-09-05 09:46:29,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:46:29,26.6113989368,106.6451478143,0,22405
2016-09-05 09:46:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:46:45,26.6117235297,106.6449436353,0,22405
2016-09-05 09:47:09,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:47:09,26.6113989368,106.6451478143,0,22405
2016-09-05 09:47:27,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:47:27,26.6117235297,106.6449436353,0,22405
2016-09-05 09:48:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:48:18,26.6113989368,106.6451478143,0,22405
2016-09-05 09:48:41,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:48:41,26.6117235297,106.6449436353,0,22405
2016-09-05 09:51:18,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:51:18,26.606234941,106.6419809138,0,21914
2016-09-05 09:52:53,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:52:53,26.6080184007,106.6550022798,0,22162
2016-09-05 09:59:14,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 09:59:14,26.5859287092,106.586723526,0,20922
2016-09-05 10:55:22,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 10:55:22,26.6117235297,106.6449436353,0,22405
2016-09-05 10:56:50,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 10:56:50,26.6117235297,106.6449436353,0,22405
2016-09-05 11:00:52,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 11:14:22,26.6080184007,106.6550022798,1,22162
2016-09-05 12:05:39,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 13:38:15,26.6117235297,106.6449436353,1,22405
2016-09-05 13:52:13,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 13:52:13,26.6025001362,106.6666973482,0,21920
2016-09-05 14:08:47,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 14:08:47,26.58230107,106.704046,0,20703
2016-09-05 14:09:08,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 14:09:08,26.5767208489,106.7042521608,0,20458
2016-09-05 14:17:30,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 14:35:58,26.5639087104,106.7086969035,1,19724
2016-09-05 15:14:53,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:14:53,26.633143528,106.6900023157,0,23395
2016-09-05 15:16:43,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:16:43,26.6157754477,106.669151469,0,22655
2016-09-05 15:18:52,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:18:52,26.6204485889,106.6608861424,0,22898
2016-09-05 15:25:03,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:25:03,26.6142131448,106.6518842377,0,22406
2016-09-05 15:26:12,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 15:39:11,26.6174191991,106.6463683908,1,22650
2016-09-05 16:33:12,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 16:53:17,26.6082692204,106.6480452351,1,22160
2016-09-05 17:24:43,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 18:58:36,26.6117235297,106.6449436353,1,22405
2016-09-05 18:59:33,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 18:59:33,26.6142131448,106.6518842377,0,22406
2016-09-05 18:59:56,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 18:59:56,26.6142131448,106.6518842377,0,22406
2016-09-05 19:08:41,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 20:02:43,26.6117235297,106.6449436353,1,22405
2016-09-05 20:48:45,86daac75ce6199ff9c29ab472b5b5878,2016-09-05 21:04:45,26.6142784552,106.641631346,1,22404
2016-09-05 21:18:38,86daac75ce6199ff9c29ab472b5b5878,2016-09-06 07:05:03,26.6117080729,106.6449533581,1,22405
2016-09-05 00:33:50,30463cde4775cd22a2cf4afd1031324b,2016-09-05 05:58:02,27.1181677433,106.8581641517,1,49647
2016-09-05 06:44:12,30463cde4775cd22a2cf4afd1031324b,2016-09-05 07:00:12,27.1401896108,106.8702149404,1,50874
2016-09-05 07:46:15,30463cde4775cd22a2cf4afd1031324b,2016-09-05 10:02:48,27.1181677433,106.8581641517,1,49647
2016-09-05 10:16:20,30463cde4775cd22a2cf4afd1031324b,2016-09-05 10:16:20,27.1365137056,106.8865104354,0,50633
2016-09-05 10:48:45,30463cde4775cd22a2cf4afd1031324b,2016-09-05 10:48:45,27.0754983018,106.9299080139,0,47457
2016-09-05 11:42:47,30463cde4775cd22a2cf4afd1031324b,2016-09-05 11:42:47,27.0600683212,106.9724008199,0,46487
2016-09-05 12:36:49,30463cde4775cd22a2cf4afd1031324b,2016-09-05 12:36:49,27.0625466877,106.981750895,0,46734
2016-09-05 12:39:42,30463cde4775cd22a2cf4afd1031324b,2016-09-05 12:39:42,27.0600683212,106.9724008199,0,46487
2016-09-05 12:40:34,30463cde4775cd22a2cf4afd1031324b,2016-09-05 12:40:34,27.0600683212,106.9724008199,0,46487
2016-09-05 13:34:36,30463cde4775cd22a2cf4afd1031324b,2016-09-05 14:34:49,27.0668097857,106.9722281209,1,46977
2016-09-05 15:28:51,30463cde4775cd22a2cf4afd1031324b,2016-09-05 15:28:51,27.0728827453,106.9557535989,0,47218
2016-09-05 15:31:21,30463cde4775cd22a2cf4afd1031324b,2016-09-05 15:31:21,27.0754983018,106.9299080139,0,47457
2016-09-05 15:32:20,30463cde4775cd22a2cf4afd1031324b,2016-09-05 15:32:20,27.0754983018,106.9299080139,0,47457
2016-09-05 16:01:08,30463cde4775cd22a2cf4afd1031324b,2016-09-05 16:01:08,27.1365137056,106.8865104354,0,50633
2016-09-05 16:55:21,30463cde4775cd22a2cf4afd1031324b,2016-09-05 20:41:42,27.1181677433,106.8581641517,1,49647
2016-09-05 21:09:09,30463cde4775cd22a2cf4afd1031324b,2016-09-05 21:25:09,27.1401896108,106.8702149404,1,50874
2016-09-05 21:20:10,30463cde4775cd22a2cf4afd1031324b,2016-09-06 06:20:33,27.1181677433,106.8581641517,1,49647
2016-09-05 00:45:17,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 07:18:23,26.65086004,106.7755371,1,24393
2016-09-05 08:18:24,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 17:17:05,26.6304097141,106.7750885782,1,23413
2016-09-05 17:29:42,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 17:40:31,26.639033178,106.7764846553,1,23904
2016-09-05 18:07:31,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:07:31,26.6507171373,106.8033902362,0,24400
2016-09-05 18:07:43,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:07:43,26.6507171373,106.8033902362,0,24400
2016-09-05 18:08:27,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:08:27,26.6507171373,106.8033902362,0,24400
2016-09-05 18:08:48,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:08:48,26.6507171373,106.8033902362,0,24400
2016-09-05 18:08:53,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:08:53,26.65053791,106.8043386,0,24400
2016-09-05 18:09:21,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:09:21,26.6507171373,106.8033902362,0,24400
2016-09-05 18:09:46,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:09:46,26.65053791,106.8043386,0,24400
2016-09-05 18:10:03,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:10:03,26.6507171373,106.8033902362,0,24400
2016-09-05 18:11:29,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:11:29,26.6507171373,106.8033902362,0,24400
2016-09-05 18:12:43,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:12:43,26.6507171373,106.8033902362,0,24400
2016-09-05 18:42:17,835ec3ffd342099c2b5d2e0e101a7636,2016-09-06 17:40:22,26.65086004,106.7755371,1,24393
2016-09-05 00:07:38,e2797724f23405ec25135ead74b5e9a2,2016-09-05 00:07:38,26.58185248,106.7228738,0,20707
2016-09-05 00:07:52,e2797724f23405ec25135ead74b5e9a2,2016-09-05 00:07:52,26.5835606833,106.726523563,0,20708
2016-09-05 03:41:45,e2797724f23405ec25135ead74b5e9a2,2016-09-05 03:41:45,26.58185248,106.7228738,0,20707
2016-09-05 03:42:26,e2797724f23405ec25135ead74b5e9a2,2016-09-05 05:42:35,26.5858206468,106.7264611072,1,20953
2016-09-05 08:50:56,e2797724f23405ec25135ead74b5e9a2,2016-09-05 08:50:56,26.58185248,106.7228738,0,20707
2016-09-05 08:51:43,e2797724f23405ec25135ead74b5e9a2,2016-09-05 08:51:43,26.58185248,106.7228738,0,20707
2016-09-05 08:59:00,e2797724f23405ec25135ead74b5e9a2,2016-09-05 08:59:00,26.5835606833,106.726523563,0,20708
2016-09-05 09:17:37,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:17:37,26.57597789,106.7301496,0,20463
2016-09-05 09:18:14,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:18:14,26.5773840275,106.7332431241,0,20464
2016-09-05 09:25:43,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:25:43,26.5796363645,106.7459992907,0,20712
2016-09-05 09:26:38,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:26:38,26.5796363645,106.7459992907,0,20712
2016-09-05 09:26:50,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:26:50,26.5796363645,106.7459992907,0,20712
2016-09-05 09:28:06,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:28:06,26.587344063,106.7572622373,0,20959
2016-09-05 09:36:21,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:36:21,26.6145700346,106.7691274183,0,22432
2016-09-05 10:04:04,e2797724f23405ec25135ead74b5e9a2,2016-09-05 10:04:04,26.6338296554,106.7694036829,0,23657
2016-09-05 10:40:22,e2797724f23405ec25135ead74b5e9a2,2016-09-05 10:40:22,26.6247010221,106.7539119767,0,23164
2016-09-05 11:11:42,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:11:42,26.60244766,106.7255018,0,21932
2016-09-05 11:14:32,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:14:32,26.60244725,106.7149335,0,21930
2016-09-05 11:14:57,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:14:57,26.5982184106,106.7134297945,0,21685
2016-09-05 11:21:34,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:21:34,26.5955182551,106.7100499746,0,21439
2016-09-05 11:22:22,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:22:22,26.592061287,106.7120358907,0,21194
2016-09-05 11:22:32,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:22:32,26.592061287,106.7120358907,0,21194
2016-09-05 11:23:23,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:23:23,26.5955182551,106.7100499746,0,21439
2016-09-05 11:23:58,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:23:58,26.5890629211,106.7113138393,0,21194
2016-09-05 11:24:14,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:24:14,26.5890629211,106.7113138393,0,21194
2016-09-05 11:24:24,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:24:24,26.5890629211,106.7113138393,0,21194
2016-09-05 12:17:54,e2797724f23405ec25135ead74b5e9a2,2016-09-05 12:17:54,26.5796785348,106.7179783907,0,20706
2016-09-05 12:18:58,e2797724f23405ec25135ead74b5e9a2,2016-09-05 12:18:58,26.5796785348,106.7179783907,0,20706
2016-09-05 12:38:57,e2797724f23405ec25135ead74b5e9a2,2016-09-05 13:14:21,26.58185248,106.7228738,1,20707
2016-09-05 14:08:29,e2797724f23405ec25135ead74b5e9a2,2016-09-05 14:08:29,26.5835606833,106.726523563,0,20708
2016-09-05 14:10:45,e2797724f23405ec25135ead74b5e9a2,2016-09-05 14:10:45,26.58185248,106.7228738,0,20707
2016-09-05 14:47:16,e2797724f23405ec25135ead74b5e9a2,2016-09-05 14:47:16,26.5858206468,106.7264611072,0,20953
2016-09-05 14:48:06,e2797724f23405ec25135ead74b5e9a2,2016-09-06 01:07:30,26.5836734401,106.7258808572,1,20953
2016-09-05 00:16:17,c1d18497215424f3c45a3a80409dd13d,2016-09-05 09:26:15,26.4877540624,106.6701761837,1,15550
2016-09-05 10:17:36,c1d18497215424f3c45a3a80409dd13d,2016-09-05 13:54:20,26.5005745366,106.6625115321,1,16284
2016-09-05 14:48:22,c1d18497215424f3c45a3a80409dd13d,2016-09-05 23:20:53,26.4877540624,106.6701761837,1,15550
2016-09-05 23:40:39,c1d18497215424f3c45a3a80409dd13d,2016-09-05 23:40:39,26.4631670087,106.6739745603,0,14326
2016-09-05 00:28:44,4c102b262692e6e0fbcf51ad1024ae5e,2016-09-05 00:28:44,26.56624804,106.720179,0,19971
2016-09-05 17:02:26,4c102b262692e6e0fbcf51ad1024ae5e,2016-09-05 23:01:47,26.5743832818,106.7211060364,1,20216
2016-09-05 00:25:29,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 05:50:10,26.48925235,106.7766999,1,15819
2016-09-05 06:36:16,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 06:52:16,26.4889307787,106.7572887386,1,15814
2016-09-05 07:38:21,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 10:19:00,26.48925235,106.7766999,1,15819
2016-09-05 10:31:58,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 10:47:58,26.4937261916,106.7478632652,1,16057
2016-09-05 11:42:30,9c13dd5990ee99316c466467c8c5cd8a,2016-09-06 06:05:42,26.48925235,106.7766999,1,15819
2016-09-05 00:41:07,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 00:41:07,26.5170323359,106.7395266091,0,17281
2016-09-05 01:35:10,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 01:35:10,26.5173058089,106.7440781753,0,17282
2016-09-05 02:29:12,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 04:17:18,26.5170323359,106.7395266091,1,17281
2016-09-05 05:11:20,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 05:11:20,26.5173058089,106.7440781753,0,17282
2016-09-05 06:05:22,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 06:05:22,26.5170323359,106.7395266091,0,17281
